8207,80,-1944,-160
,,,
8237,52,-2008,96
,,,
8267,32,-1792,-56
,,,
8297,72,-1636,-76
,,,
8327,44,-1296,-60
,,,
8386,48,-856,-160
,,,
8416,36,-716,-36
,,,
8444,32,-540,-104
,,,
8503,36,-504,-72
,,,
8533,28,-552,-76
,,,
8563,28,-740,-76
,,,
8593,28,-880,-68
,,,
8623,16,-1188,-24
,,,
8653,4,-1284,-36
,,,
8683,-32,-1552,60
,,,
8713,-28,-1716,40
,,,
8742,-60,-1856,44
,,,
8775,-64,-1880,16
,,,
8804,-64,-1832,-40
,,,
8834,-76,-1780,-60
,,,
8864,-80,-1552,-100
,,,
8894,-92,-1260,-64
,,,
8924,-104,-1196,-116
,,,
8954,-112,-912,-44
,,,
8984,-116,-800,-48
,,,
9013,-132,-632,-72
,,,
9043,-100,-600,-12
,,,
9103,-104,-640,24
,,,
9131,-116,-852,-64
,,,
9161,-92,-936,60
,,,
9190,-68,-1184,-140
,,,
9220,-68,-1324,76
,,,
9250,-68,-1576,-108
,,,
9280,-28,-1664,20
,,,
9310,-24,-1804,-44
,,,
9370,68,-1868,-56
,,,
9399,52,-1632,-56
,,,
9429,16,-1444,20
,,,
9459,32,-1352,-12
,,,
9491,48,-1080,-8
,,,
9521,32,-924,0
,,,
9551,48,-744,-28
,,,
9579,36,-664,-20
,,,
9609,44,-576,-12
,,,
9638,40,-564,-56
,,,
9638,40,-564,-56
,,,
9668,16,-660,-72
,,,
9698,32,-696,-60
,,,
9698,32,-696,-60
,,,
9728,-8,-868,-28
,,,
9758,0,-1036,-52
,,,
9758,0,-1036,-52
,,,
9788,4,-1284,-52
,,,
9818,-20,-1412,-32
,,,
9877,-40,-1680,-48
,,,
9907,-80,-1748,-16
,,,
9937,-68,-1732,-12
,,,
9967,-72,-1620,-56
,,,
9967,-72,-1620,-56
,,,
9997,-88,-1544,-64
,,,
10027,-128,-1292,-40
,,,
10057,-128,-1240,-4
,,,
10087,-68,-960,-124
,,,
10116,-96,-804,16
,,,
10146,-136,-744,-48
,,,
10175,-112,-716,-28
,,,
10208,-104,-652,-124
,,,
10238,-112,-780,-8
,,,
10268,-100,-832,-68
,,,
10325,-72,-1128,72
,,,
10355,-48,-1364,40
,,,
10385,-44,-1448,24
,,,
10415,-28,-1612,92
,,,
10445,-12,-1656,-32
,,,
10505,0,-1664,-4
,,,
10505,0,-1664,-4
,,,
10564,4,-1420,-100
,,,
10594,16,-1188,-32
,,,
10624,32,-1084,-140
,,,
10654,20,-856,-28
,,,
10684,24,-784,-104
,,,
10714,36,-656,-40
,,,
10744,28,-632,-88
,,,
10774,24,-640,-16
,,,
10803,24,-712,-60
,,,
10833,12,-824,56
,,,
10893,-8,-1128,48
,,,
10925,-16,-1324,8
,,,
